timestamp,src_ip,dst_ip,dst_port,protocol,bytes,latency_ms
2026-03-06 19:41:10.891400337,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:10.904132366,100.100.1.1,192.168.1.157,51413,OTHER,54,
2026-03-06 19:41:10.904132366,100.100.1.1,192.168.1.157,51413,OTHER,119,
2026-03-06 19:41:10.904132366,100.100.1.1,192.168.1.157,63607,OTHER,54,
2026-03-06 19:41:10.904132366,100.100.1.1,192.168.1.157,52941,OTHER,54,
2026-03-06 19:41:10.904466867,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:10.904574633,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:10.904712200,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:10.906044006,192.168.1.157,52.57.176.248,443,HTTPS,54,
2026-03-06 19:41:10.907950640,100.100.1.1,192.168.1.157,51413,OTHER,54,
2026-03-06 19:41:10.908038855,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:10.928208590,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:10.928297281,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:10.928572416,192.168.1.157,104.18.41.59,443,HTTPS,1079,
2026-03-06 19:41:10.940974951,104.18.41.59,192.168.1.157,61051,OTHER,1242,
2026-03-06 19:41:10.940974951,104.18.41.59,192.168.1.157,52863,HTTPS,60,
2026-03-06 19:41:10.947077036,104.18.41.59,192.168.1.157,61051,OTHER,1242,
2026-03-06 19:41:10.947077036,104.18.41.59,192.168.1.157,61051,OTHER,1242,
2026-03-06 19:41:10.947077036,104.18.41.59,192.168.1.157,61051,OTHER,1242,
2026-03-06 19:41:10.947077036,104.18.41.59,192.168.1.157,61051,OTHER,1049,
2026-03-06 19:41:10.947568893,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:10.947862387,192.168.1.157,104.18.41.59,443,OTHER,93,
2026-03-06 19:41:10.958733797,192.168.1.157,104.18.41.59,443,OTHER,91,
2026-03-06 19:41:10.971328020,192.168.1.157,104.18.41.59,443,OTHER,127,
2026-03-06 19:41:10.971451759,192.168.1.157,104.18.41.59,443,OTHER,128,
2026-03-06 19:41:10.975416899,104.18.41.59,192.168.1.157,61051,OTHER,95,
2026-03-06 19:41:10.978881121,104.18.41.59,192.168.1.157,61051,OTHER,570,
2026-03-06 19:41:10.978881121,104.18.41.59,192.168.1.157,61051,OTHER,66,
2026-03-06 19:41:10.978881121,104.18.41.59,192.168.1.157,61051,OTHER,66,
2026-03-06 19:41:10.978881121,104.18.41.59,192.168.1.157,61051,OTHER,91,
2026-03-06 19:41:10.978881121,104.18.41.59,192.168.1.157,61051,OTHER,65,
2026-03-06 19:41:10.979400635,192.168.1.157,104.18.41.59,443,OTHER,85,
2026-03-06 19:41:10.979492188,192.168.1.157,104.18.41.59,443,OTHER,89,
2026-03-06 19:41:11.000786781,104.18.41.59,192.168.1.157,52863,HTTPS,160,
2026-03-06 19:41:11.000786781,104.18.41.59,192.168.1.157,52863,HTTPS,128,
2026-03-06 19:41:11.000786781,104.18.41.59,192.168.1.157,52863,HTTPS,85,
2026-03-06 19:41:11.000786781,104.18.41.59,192.168.1.157,61051,OTHER,70,
2026-03-06 19:41:11.000900507,192.168.1.157,104.18.41.59,443,HTTPS,54,
2026-03-06 19:41:11.026360512,192.168.1.157,104.18.41.59,443,OTHER,86,
2026-03-06 19:41:11.047081470,192.168.1.157,104.18.41.59,443,OTHER,972,
2026-03-06 19:41:11.047437668,192.168.1.157,104.18.41.59,443,OTHER,937,
2026-03-06 19:41:11.047523260,192.168.1.157,104.18.41.59,443,OTHER,1287,
2026-03-06 19:41:11.047576427,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:11.047636509,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:11.047812939,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:11.047849178,192.168.1.157,104.18.41.59,443,OTHER,254,
2026-03-06 19:41:11.086789370,104.18.41.59,192.168.1.157,61051,OTHER,65,
2026-03-06 19:41:11.086789370,104.18.41.59,192.168.1.157,61051,OTHER,65,
2026-03-06 19:41:11.086789370,104.18.41.59,192.168.1.157,61051,OTHER,65,
2026-03-06 19:41:11.093021870,192.168.1.157,104.18.41.59,443,OTHER,1286,
2026-03-06 19:41:11.093085051,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:11.093110323,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:11.093132973,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:11.093154907,192.168.1.157,104.18.41.59,443,OTHER,1292,
2026-03-06 19:41:11.093176365,192.168.1.157,104.18.41.59,443,OTHER,1137,
2026-03-06 19:41:11.098036051,104.18.41.59,192.168.1.157,61051,OTHER,313,
2026-03-06 19:41:11.104908705,104.18.41.59,192.168.1.157,61051,OTHER,65,
2026-03-06 19:41:11.104908705,104.18.41.59,192.168.1.157,61051,OTHER,65,
2026-03-06 19:41:11.104908705,104.18.41.59,192.168.1.157,61051,OTHER,65,
2026-03-06 19:41:11.124337912,192.168.1.157,104.18.41.59,443,OTHER,86,
2026-03-06 19:41:11.157338858,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.168828487,104.18.41.59,192.168.1.157,61051,OTHER,210,
2026-03-06 19:41:11.168828487,100.100.1.1,192.168.1.157,61082,OTHER,54,
2026-03-06 19:41:11.168989182,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.185983419,104.18.41.59,192.168.1.157,61051,OTHER,989,
2026-03-06 19:41:11.186297655,192.168.1.157,104.18.41.59,443,OTHER,85,
2026-03-06 19:41:11.191328526,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:11.191656828,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:11.191918850,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:11.237664700,100.100.1.1,192.168.1.157,54320,OTHER,66,46.33617401123047
2026-03-06 19:41:11.237664700,100.100.1.1,192.168.1.157,54527,OTHER,66,45.745849609375
2026-03-06 19:41:11.237664700,100.100.1.1,192.168.1.157,51031,OTHER,66,46.00787162780762
2026-03-06 19:41:11.237766981,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.237803459,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.237813950,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.237968922,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:11.238005638,192.168.1.157,100.100.1.1,53,OTHER,83,
2026-03-06 19:41:11.238067627,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:11.238092184,192.168.1.157,100.100.1.1,53,OTHER,83,
2026-03-06 19:41:11.238142252,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:11.238167048,192.168.1.157,100.100.1.1,53,OTHER,83,
2026-03-06 19:41:11.245569468,100.100.1.1,192.168.1.157,51031,OTHER,54,
2026-03-06 19:41:11.245569468,100.100.1.1,192.168.1.157,51031,OTHER,54,
2026-03-06 19:41:11.245569468,100.100.1.1,192.168.1.157,54320,OTHER,54,
2026-03-06 19:41:11.245569468,100.100.1.1,192.168.1.157,54527,OTHER,54,
2026-03-06 19:41:11.245569468,100.100.1.1,192.168.1.157,54320,OTHER,54,
2026-03-06 19:41:11.245569468,100.100.1.1,192.168.1.157,54527,OTHER,54,
2026-03-06 19:41:11.258934021,100.100.1.1,192.168.1.157,51031,OTHER,253,
2026-03-06 19:41:11.258934021,100.100.1.1,192.168.1.157,54527,OTHER,200,
2026-03-06 19:41:11.258934021,100.100.1.1,192.168.1.157,54320,OTHER,253,
2026-03-06 19:41:11.259346246,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.259468079,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.259597540,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.260140419,192.168.1.157,44.198.62.31,443,HTTPS,66,0.0
2026-03-06 19:41:11.262544632,100.100.1.1,192.168.1.157,54320,OTHER,54,
2026-03-06 19:41:11.262544632,100.100.1.1,192.168.1.157,54527,OTHER,54,
2026-03-06 19:41:11.262544632,100.100.1.1,192.168.1.157,51031,OTHER,54,
2026-03-06 19:41:11.262596369,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.262638806,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.262685298,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.278013706,192.168.1.157,52.57.176.248,443,HTTPS,1684,
2026-03-06 19:41:11.333257198,52.57.176.248,192.168.1.157,60678,HTTPS,54,
2026-03-06 19:41:11.343134165,52.57.176.248,192.168.1.157,60678,HTTPS,516,
2026-03-06 19:41:11.365887165,44.198.62.31,192.168.1.157,49420,HTTPS,66,105.74674606323242
2026-03-06 19:41:11.366008520,192.168.1.157,44.198.62.31,443,HTTPS,54,
2026-03-06 19:41:11.366571426,192.168.1.157,44.198.62.31,443,HTTPS,1871,
2026-03-06 19:41:11.384929419,192.168.1.157,52.57.176.248,443,HTTPS,54,
2026-03-06 19:41:11.475693464,44.198.62.31,192.168.1.157,49420,HTTPS,54,
2026-03-06 19:41:11.475693464,44.198.62.31,192.168.1.157,49420,HTTPS,54,
2026-03-06 19:41:11.475693464,44.198.62.31,192.168.1.157,49420,HTTPS,2958,
2026-03-06 19:41:11.475763559,192.168.1.157,44.198.62.31,443,HTTPS,54,
2026-03-06 19:41:11.475964785,44.198.62.31,192.168.1.157,49420,HTTPS,1402,
2026-03-06 19:41:11.477542877,192.168.1.157,44.198.62.31,443,HTTPS,180,
2026-03-06 19:41:11.477735281,192.168.1.157,44.198.62.31,443,HTTPS,153,
2026-03-06 19:41:11.477787733,192.168.1.157,44.198.62.31,443,HTTPS,640,
2026-03-06 19:41:11.587011576,44.198.62.31,192.168.1.157,49420,HTTPS,258,
2026-03-06 19:41:11.587011576,44.198.62.31,192.168.1.157,49420,HTTPS,132,
2026-03-06 19:41:11.587070227,192.168.1.157,44.198.62.31,443,HTTPS,54,
2026-03-06 19:41:11.587296486,192.168.1.157,44.198.62.31,443,HTTPS,92,
2026-03-06 19:41:11.599955559,44.198.62.31,192.168.1.157,49420,HTTPS,847,
2026-03-06 19:41:11.599955559,44.198.62.31,192.168.1.157,49420,HTTPS,92,
2026-03-06 19:41:11.600024223,192.168.1.157,44.198.62.31,443,HTTPS,54,
2026-03-06 19:41:11.611401320,192.168.1.157,224.0.0.251,5353,OTHER,171,
2026-03-06 19:41:11.684446335,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:11.685145617,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:11.685436964,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:11.688134909,192.168.1.157,52.57.176.248,443,HTTPS,1656,
2026-03-06 19:41:11.694937468,100.100.1.1,192.168.1.157,56742,OTHER,66,10.491132736206055
2026-03-06 19:41:11.694937468,100.100.1.1,192.168.1.157,49543,OTHER,66,9.500503540039062
2026-03-06 19:41:11.694937468,100.100.1.1,192.168.1.157,49961,OTHER,66,9.791851043701172
2026-03-06 19:41:11.695139408,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.695201159,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.695213079,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.695244551,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:11.695293427,192.168.1.157,100.100.1.1,53,OTHER,81,
2026-03-06 19:41:11.695348740,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:11.695369959,192.168.1.157,100.100.1.1,53,OTHER,81,
2026-03-06 19:41:11.695412397,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:11.695481539,192.168.1.157,100.100.1.1,53,OTHER,81,
2026-03-06 19:41:11.703739405,100.100.1.1,192.168.1.157,56742,OTHER,54,
2026-03-06 19:41:11.703739405,100.100.1.1,192.168.1.157,56742,OTHER,54,
2026-03-06 19:41:11.703739405,100.100.1.1,192.168.1.157,49543,OTHER,54,
2026-03-06 19:41:11.703739405,100.100.1.1,192.168.1.157,49543,OTHER,54,
2026-03-06 19:41:11.703739405,100.100.1.1,192.168.1.157,49961,OTHER,54,
2026-03-06 19:41:11.703867197,100.100.1.1,192.168.1.157,49961,OTHER,54,
2026-03-06 19:41:11.703867197,100.100.1.1,192.168.1.157,56742,OTHER,154,
2026-03-06 19:41:11.703867197,100.100.1.1,192.168.1.157,49543,OTHER,131,
2026-03-06 19:41:11.704109192,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.704226494,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.706123829,100.100.1.1,192.168.1.157,49543,OTHER,54,
2026-03-06 19:41:11.706153154,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.706245422,100.100.1.1,192.168.1.157,56742,OTHER,54,
2026-03-06 19:41:11.706268787,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.708444595,100.100.1.1,192.168.1.157,49961,OTHER,154,
2026-03-06 19:41:11.708740473,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.709212065,192.168.1.157,3.253.168.8,443,HTTPS,66,0.0
2026-03-06 19:41:11.709525347,192.168.1.157,3.253.168.8,443,HTTPS,66,0.0
2026-03-06 19:41:11.710683584,100.100.1.1,192.168.1.157,49961,OTHER,54,
2026-03-06 19:41:11.710709095,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:11.725942850,52.57.176.248,192.168.1.157,60678,HTTPS,54,
2026-03-06 19:41:11.739482164,52.57.176.248,192.168.1.157,60678,HTTPS,520,
2026-03-06 19:41:11.739576101,44.198.62.31,192.168.1.157,49420,HTTPS,60,
2026-03-06 19:41:11.776536942,3.253.168.8,192.168.1.157,51891,HTTPS,66,67.01159477233887
2026-03-06 19:41:11.776624918,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.777066708,192.168.1.157,3.253.168.8,443,HTTPS,1869,
2026-03-06 19:41:11.779414654,192.168.1.157,52.57.176.248,443,HTTPS,54,
2026-03-06 19:41:11.779525995,3.253.168.8,192.168.1.157,55147,HTTPS,66,70.31393051147461
2026-03-06 19:41:11.779573202,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.780122995,192.168.1.157,3.253.168.8,443,HTTPS,1869,
2026-03-06 19:41:11.806169510,192.168.1.157,192.168.1.131,8009,OTHER,171,
2026-03-06 19:41:11.811093569,192.168.1.131,192.168.1.157,51176,OTHER,171,
2026-03-06 19:41:11.822752953,3.253.168.8,192.168.1.157,51891,HTTPS,54,
2026-03-06 19:41:11.830056906,3.253.168.8,192.168.1.157,51891,HTTPS,2958,
2026-03-06 19:41:11.830056906,3.253.168.8,192.168.1.157,51891,HTTPS,1246,
2026-03-06 19:41:11.830056906,3.253.168.8,192.168.1.157,51891,HTTPS,1034,
2026-03-06 19:41:11.830127716,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.830244303,3.253.168.8,192.168.1.157,55147,HTTPS,54,
2026-03-06 19:41:11.830859900,3.253.168.8,192.168.1.157,55147,HTTPS,1506,
2026-03-06 19:41:11.835715771,192.168.1.157,3.253.168.8,443,HTTPS,118,
2026-03-06 19:41:11.835931301,192.168.1.157,3.253.168.8,443,HTTPS,1331,
2026-03-06 19:41:11.838243008,3.253.168.8,192.168.1.157,55147,HTTPS,1506,
2026-03-06 19:41:11.838243008,3.253.168.8,192.168.1.157,55147,HTTPS,1246,
2026-03-06 19:41:11.838357210,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.838464975,3.253.168.8,192.168.1.157,55147,HTTPS,1034,
2026-03-06 19:41:11.838501215,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.838917971,192.168.1.157,3.253.168.8,443,HTTPS,118,
2026-03-06 19:41:11.851219654,192.168.1.157,192.168.1.131,8009,OTHER,54,
2026-03-06 19:41:11.885263205,3.253.168.8,192.168.1.157,51891,HTTPS,212,
2026-03-06 19:41:11.885373116,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.885493517,3.253.168.8,192.168.1.157,51891,HTTPS,548,
2026-03-06 19:41:11.910818338,208.93.230.202,192.168.1.157,55717,OTHER,90,
2026-03-06 19:41:11.910818338,3.253.168.8,192.168.1.157,55147,HTTPS,212,
2026-03-06 19:41:11.910974503,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.919009209,192.168.1.157,172.241.53.164,443,HTTPS,912,
2026-03-06 19:41:11.929395437,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:11.955065966,192.168.1.157,208.93.230.202,8081,OTHER,54,
2026-03-06 19:41:11.967929602,172.241.53.164,192.168.1.157,56990,HTTPS,54,
2026-03-06 19:41:11.968091965,172.241.53.164,192.168.1.157,56990,HTTPS,554,
2026-03-06 19:41:12.008641958,192.168.1.157,172.241.53.164,443,HTTPS,54,
2026-03-06 19:41:12.611640215,192.168.1.157,224.0.0.251,5353,OTHER,186,
2026-03-06 19:41:12.660396814,192.168.1.157,23.109.253.166,443,HTTPS,1722,
2026-03-06 19:41:12.666864157,192.168.1.157,20.111.1.3,443,HTTPS,66,0.0
2026-03-06 19:41:12.711132526,20.111.1.3,192.168.1.157,51892,HTTPS,66,44.26836967468262
2026-03-06 19:41:12.711266756,192.168.1.157,20.111.1.3,443,HTTPS,54,
2026-03-06 19:41:12.711936951,192.168.1.157,20.111.1.3,443,HTTPS,1985,
2026-03-06 19:41:12.721561193,23.109.253.166,192.168.1.157,58899,HTTPS,54,
2026-03-06 19:41:12.732880831,23.109.253.166,192.168.1.157,58899,HTTPS,1373,
2026-03-06 19:41:12.741833687,20.111.1.3,192.168.1.157,51892,HTTPS,54,
2026-03-06 19:41:12.741833687,20.111.1.3,192.168.1.157,51892,HTTPS,153,
2026-03-06 19:41:12.743724823,192.168.1.157,20.111.1.3,443,HTTPS,831,
2026-03-06 19:41:12.774001360,20.111.1.3,192.168.1.157,51892,HTTPS,5862,
2026-03-06 19:41:12.774001360,20.111.1.3,192.168.1.157,51892,HTTPS,317,
2026-03-06 19:41:12.774057388,192.168.1.157,23.109.253.166,443,HTTPS,54,
2026-03-06 19:41:12.774135590,192.168.1.157,20.111.1.3,443,HTTPS,54,
2026-03-06 19:41:12.775519609,192.168.1.157,20.111.1.3,443,HTTPS,128,
2026-03-06 19:41:12.775841236,192.168.1.157,20.111.1.3,443,HTTPS,888,
2026-03-06 19:41:12.792574406,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:12.793042183,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:12.793214560,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:12.795166016,100.100.1.1,192.168.1.157,56945,OTHER,66,2.5916099548339844
2026-03-06 19:41:12.795166016,100.100.1.1,192.168.1.157,52710,OTHER,66,2.1238327026367188
2026-03-06 19:41:12.795365095,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.795503855,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.795774937,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:12.795805693,192.168.1.157,100.100.1.1,53,OTHER,80,
2026-03-06 19:41:12.795872927,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:12.795896292,192.168.1.157,100.100.1.1,53,OTHER,80,
2026-03-06 19:41:12.798918724,100.100.1.1,192.168.1.157,50260,OTHER,66,5.704164505004883
2026-03-06 19:41:12.799021482,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.799251795,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:12.799282312,192.168.1.157,100.100.1.1,53,OTHER,80,
2026-03-06 19:41:12.806916237,20.111.1.3,192.168.1.157,51892,HTTPS,54,
2026-03-06 19:41:12.806916237,20.111.1.3,192.168.1.157,51892,HTTPS,157,
2026-03-06 19:41:12.806916237,100.100.1.1,192.168.1.157,52710,OTHER,54,
2026-03-06 19:41:12.806916237,100.100.1.1,192.168.1.157,56945,OTHER,54,
2026-03-06 19:41:12.806916237,100.100.1.1,192.168.1.157,56945,OTHER,54,
2026-03-06 19:41:12.806916237,100.100.1.1,192.168.1.157,52710,OTHER,54,
2026-03-06 19:41:12.806916237,100.100.1.1,192.168.1.157,50260,OTHER,54,
2026-03-06 19:41:12.806916237,100.100.1.1,192.168.1.157,50260,OTHER,54,
2026-03-06 19:41:12.820586920,100.100.1.1,192.168.1.157,52710,OTHER,138,
2026-03-06 19:41:12.820586920,100.100.1.1,192.168.1.157,56945,OTHER,318,
2026-03-06 19:41:12.820839405,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.820974827,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.821152687,100.100.1.1,192.168.1.157,50260,OTHER,114,
2026-03-06 19:41:12.821316719,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.824569941,100.100.1.1,192.168.1.157,56945,OTHER,54,
2026-03-06 19:41:12.824569941,100.100.1.1,192.168.1.157,52710,OTHER,54,
2026-03-06 19:41:12.824569941,20.111.1.3,192.168.1.157,51892,HTTPS,451,
2026-03-06 19:41:12.824698687,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.824790001,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.824834585,192.168.1.157,20.111.1.3,443,HTTPS,54,
2026-03-06 19:41:12.827431679,100.100.1.1,192.168.1.157,50260,OTHER,54,
2026-03-06 19:41:12.827638388,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.938655376,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:12.938878775,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:12.939273596,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:12.947834253,100.100.1.1,192.168.1.157,56729,OTHER,66,8.560657501220703
2026-03-06 19:41:12.947834253,100.100.1.1,192.168.1.157,58811,OTHER,66,9.178876876831055
2026-03-06 19:41:12.947834253,100.100.1.1,192.168.1.157,51602,OTHER,66,8.95547866821289
2026-03-06 19:41:12.948034763,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.948077202,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.948087454,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.948158741,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:12.948198080,192.168.1.157,100.100.1.1,53,OTHER,88,
2026-03-06 19:41:12.948263884,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:12.948291302,192.168.1.157,100.100.1.1,53,OTHER,88,
2026-03-06 19:41:12.948358774,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:12.948385239,192.168.1.157,100.100.1.1,53,OTHER,88,
2026-03-06 19:41:12.951922655,100.100.1.1,192.168.1.157,58811,OTHER,54,
2026-03-06 19:41:12.951922655,100.100.1.1,192.168.1.157,58811,OTHER,54,
2026-03-06 19:41:12.951922655,100.100.1.1,192.168.1.157,56729,OTHER,54,
2026-03-06 19:41:12.951922655,100.100.1.1,192.168.1.157,56729,OTHER,54,
2026-03-06 19:41:12.952068567,100.100.1.1,192.168.1.157,51602,OTHER,54,
2026-03-06 19:41:12.952068567,100.100.1.1,192.168.1.157,51602,OTHER,54,
2026-03-06 19:41:12.956806183,100.100.1.1,192.168.1.157,58811,OTHER,145,
2026-03-06 19:41:12.956806183,100.100.1.1,192.168.1.157,51602,OTHER,118,
2026-03-06 19:41:12.957070589,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.957255363,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.960948706,100.100.1.1,192.168.1.157,56729,OTHER,106,
2026-03-06 19:41:12.961212635,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.965043783,100.100.1.1,192.168.1.157,51602,OTHER,54,
2026-03-06 19:41:12.965043783,100.100.1.1,192.168.1.157,58811,OTHER,54,
2026-03-06 19:41:12.965151787,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.965201616,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.966826916,208.93.230.202,192.168.1.157,55717,OTHER,90,
2026-03-06 19:41:12.974740982,100.100.1.1,192.168.1.157,56729,OTHER,54,
2026-03-06 19:41:12.974786758,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:12.997011900,172.241.53.141,192.168.1.157,65215,HTTPS,93,
2026-03-06 19:41:12.997011900,172.241.53.141,192.168.1.157,65215,HTTPS,78,
2026-03-06 19:41:12.997011900,172.241.53.141,192.168.1.157,65215,HTTPS,54,
2026-03-06 19:41:12.997076988,192.168.1.157,172.241.53.141,443,HTTPS,54,
2026-03-06 19:41:13.007185459,192.168.1.157,208.93.230.202,8081,OTHER,54,
2026-03-06 19:41:13.153059483,192.168.1.157,172.241.53.164,443,HTTPS,911,
2026-03-06 19:41:13.188666105,172.241.53.164,192.168.1.157,56990,HTTPS,554,
2026-03-06 19:41:13.189975500,192.168.1.157,172.241.53.164,443,HTTPS,89,
2026-03-06 19:41:13.273322344,172.241.53.164,192.168.1.157,56990,HTTPS,54,
2026-03-06 19:41:13.369186640,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:13.369857311,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:13.370080948,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:13.372202873,100.100.1.1,192.168.1.157,51517,OTHER,66,3.016233444213867
2026-03-06 19:41:13.372202873,100.100.1.1,192.168.1.157,59905,OTHER,66,2.1219253540039062
2026-03-06 19:41:13.372202873,100.100.1.1,192.168.1.157,54403,OTHER,66,2.345561981201172
2026-03-06 19:41:13.372378349,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:13.372443438,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:13.372457981,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:13.372498274,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:13.372551441,192.168.1.157,100.100.1.1,53,OTHER,87,
2026-03-06 19:41:13.372635365,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:13.372660637,192.168.1.157,100.100.1.1,53,OTHER,87,
2026-03-06 19:41:13.372714758,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:13.372737169,192.168.1.157,100.100.1.1,53,OTHER,87,
2026-03-06 19:41:13.377246618,100.100.1.1,192.168.1.157,59905,OTHER,54,
2026-03-06 19:41:13.377246618,100.100.1.1,192.168.1.157,59905,OTHER,54,
